acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0588,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,0.706,248133,0.89,2LEF1A8DOZ9wRYikWgVlZ8,0.00286,1,0.306,-4.444,0,0.0688,128.011,4,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,audio_features,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,0.684
0.0372,https://api.spotify.com/v1/audio-analysis/13P5rwmk2EsoFRIz9UCeh9,0.719,237627,0.671,13P5rwmk2EsoFRIz9UCeh9,8.21e-06,8,0.12,-6.279,1,0.0336,130.027,4,https://api.spotify.com/v1/tracks/13P5rwmk2EsoFRIz9UCeh9,audio_features,spotify:track:13P5rwmk2EsoFRIz9UCeh9,0.786
0.0015,https://api.spotify.com/v1/audio-analysis/2G21iRu7jdsYKJf7kndCZ6,0.447,451893,0.737,2G21iRu7jdsYKJf7kndCZ6,0.216,10,0.107,-6.325,1,0.0609,123.027,4,https://api.spotify.com/v1/tracks/2G21iRu7jdsYKJf7kndCZ6,audio_features,spotify:track:2G21iRu7jdsYKJf7kndCZ6,0.401
0.135,https://api.spotify.com/v1/audio-analysis/40mjsnRjCpycdUw3xhS20g,0.594,181145,0.676,40mjsnRjCpycdUw3xhS20g,0.0,2,0.163,-5.808,1,0.344,143.477,4,https://api.spotify.com/v1/tracks/40mjsnRjCpycdUw3xhS20g,audio_features,spotify:track:40mjsnRjCpycdUw3xhS20g,0.472
0.416,https://api.spotify.com/v1/audio-analysis/53PoPAD389bBE4ePYuT95g,0.719,191995,0.577,53PoPAD389bBE4ePYuT95g,0.0,5,0.0972,-5.326,1,0.0909,78.77,4,https://api.spotify.com/v1/tracks/53PoPAD389bBE4ePYuT95g,audio_features,spotify:track:53PoPAD389bBE4ePYuT95g,0.861
0.0911,https://api.spotify.com/v1/audio-analysis/0poQY3RMThmIiutOGv3yH3,0.68,175317,0.808,0poQY3RMThmIiutOGv3yH3,2.23e-06,10,0.205,-3.854,0,0.224,176.131,4,https://api.spotify.com/v1/tracks/0poQY3RMThmIiutOGv3yH3,audio_features,spotify:track:0poQY3RMThmIiutOGv3yH3,0.868
0.1,https://api.spotify.com/v1/audio-analysis/5V9XFfvCG4WP5ZdISOLvaF,0.845,166559,0.7,5V9XFfvCG4WP5ZdISOLvaF,0.00113,4,0.0984,-8.737,0,0.0391,119.997,4,https://api.spotify.com/v1/tracks/5V9XFfvCG4WP5ZdISOLvaF,audio_features,spotify:track:5V9XFfvCG4WP5ZdISOLvaF,0.85
0.0613,https://api.spotify.com/v1/audio-analysis/1orM67pmkNc4alrZkWjYkV,0.676,212693,0.488,1orM67pmkNc4alrZkWjYkV,0.0,1,0.0707,-5.091,1,0.154,97.036,4,https://api.spotify.com/v1/tracks/1orM67pmkNc4alrZkWjYkV,audio_features,spotify:track:1orM67pmkNc4alrZkWjYkV,0.151
0.189,https://api.spotify.com/v1/audio-analysis/7jQkiAaa4XYYsPH3rcfcWo,0.803,163515,0.889,7jQkiAaa4XYYsPH3rcfcWo,0.653,8,0.13,-6.545,1,0.0439,147.983,4,https://api.spotify.com/v1/tracks/7jQkiAaa4XYYsPH3rcfcWo,audio_features,spotify:track:7jQkiAaa4XYYsPH3rcfcWo,0.876
0.00787,https://api.spotify.com/v1/audio-analysis/1wHZx0LgzFHyeIZkUydNXq,0.714,262693,0.527,1wHZx0LgzFHyeIZkUydNXq,0.00015,1,0.124,-5.046,1,0.0322,131.046,4,https://api.spotify.com/v1/tracks/1wHZx0LgzFHyeIZkUydNXq,audio_features,spotify:track:1wHZx0LgzFHyeIZkUydNXq,0.123
0.353,https://api.spotify.com/v1/audio-analysis/075HUD50Nuea3rNaABIsNZ,0.636,217760,0.625,075HUD50Nuea3rNaABIsNZ,0.0,8,0.112,-4.383,1,0.0253,103.008,4,https://api.spotify.com/v1/tracks/075HUD50Nuea3rNaABIsNZ,audio_features,spotify:track:075HUD50Nuea3rNaABIsNZ,0.652
0.181,https://api.spotify.com/v1/audio-analysis/22TFAU0e7WHAQFGzwneu1e,0.41,256706,0.82,22TFAU0e7WHAQFGzwneu1e,0.0,1,0.679,-4.252,1,0.376,81.202,3,https://api.spotify.com/v1/tracks/22TFAU0e7WHAQFGzwneu1e,audio_features,spotify:track:22TFAU0e7WHAQFGzwneu1e,0.303
0.214,https://api.spotify.com/v1/audio-analysis/47gueui8O3YPtQL410Mimv,0.702,187756,0.698,47gueui8O3YPtQL410Mimv,7.22e-06,11,0.189,-8.04,0,0.0533,89.976,4,https://api.spotify.com/v1/tracks/47gueui8O3YPtQL410Mimv,audio_features,spotify:track:47gueui8O3YPtQL410Mimv,0.262
0.26,https://api.spotify.com/v1/audio-analysis/3wfmutNtjFoCkpbRiki0uL,0.75,240000,0.45,3wfmutNtjFoCkpbRiki0uL,0.0,7,0.1,-9.29,1,0.06,179.97,4,https://api.spotify.com/v1/tracks/3wfmutNtjFoCkpbRiki0uL,audio_features,spotify:track:3wfmutNtjFoCkpbRiki0uL,0.65
0.00248,https://api.spotify.com/v1/audio-analysis/5vFJOD9V4rHgTLWaBRGQ4N,0.652,236066,0.818,5vFJOD9V4rHgTLWaBRGQ4N,0.289,10,0.201,-5.994,0,0.0276,122.005,4,https://api.spotify.com/v1/tracks/5vFJOD9V4rHgTLWaBRGQ4N,audio_features,spotify:track:5vFJOD9V4rHgTLWaBRGQ4N,0.0893
0.299,https://api.spotify.com/v1/audio-analysis/1iilEnhis2SZrqGdcjKOY5,0.669,206538,0.837,1iilEnhis2SZrqGdcjKOY5,1.07e-05,11,0.225,-4.042,0,0.0408,129.984,4,https://api.spotify.com/v1/tracks/1iilEnhis2SZrqGdcjKOY5,audio_features,spotify:track:1iilEnhis2SZrqGdcjKOY5,0.33
0.0251,https://api.spotify.com/v1/audio-analysis/4skuEIloXWuxxgekKupkEH,0.394,278547,0.475,4skuEIloXWuxxgekKupkEH,0.00749,10,0.112,-7.935,1,0.028,129.995,3,https://api.spotify.com/v1/tracks/4skuEIloXWuxxgekKupkEH,audio_features,spotify:track:4skuEIloXWuxxgekKupkEH,0.441
0.0948,https://api.spotify.com/v1/audio-analysis/5oaQsszgxYAdABuXoWEOUe,0.608,197931,0.753,5oaQsszgxYAdABuXoWEOUe,0.0,7,0.0957,-5.333,1,0.0289,99.978,4,https://api.spotify.com/v1/tracks/5oaQsszgxYAdABuXoWEOUe,audio_features,spotify:track:5oaQsszgxYAdABuXoWEOUe,0.622
0.0332,https://api.spotify.com/v1/audio-analysis/2lXQX3uhFHRYGBE6xR3tic,0.786,165246,0.504,2lXQX3uhFHRYGBE6xR3tic,0.0,1,0.0979,-7.678,1,0.0938,121.967,4,https://api.spotify.com/v1/tracks/2lXQX3uhFHRYGBE6xR3tic,audio_features,spotify:track:2lXQX3uhFHRYGBE6xR3tic,0.346
0.0469,https://api.spotify.com/v1/audio-analysis/5f1joOtoMeyppIcJGZQvqJ,0.727,191406,0.626,5f1joOtoMeyppIcJGZQvqJ,2.58e-05,7,0.126,-8.415,1,0.0726,86.97,4,https://api.spotify.com/v1/tracks/5f1joOtoMeyppIcJGZQvqJ,audio_features,spotify:track:5f1joOtoMeyppIcJGZQvqJ,0.322
0.218,https://api.spotify.com/v1/audio-analysis/34sOdxWu9FljH84UXdRwu1,0.421,165834,0.695,34sOdxWu9FljH84UXdRwu1,2.97e-06,6,0.155,-4.346,1,0.0428,156.344,4,https://api.spotify.com/v1/tracks/34sOdxWu9FljH84UXdRwu1,audio_features,spotify:track:34sOdxWu9FljH84UXdRwu1,0.45
0.0559,https://api.spotify.com/v1/audio-analysis/2rDtfPMI5mDJVTwYYG00QI,0.726,219500,0.754,2rDtfPMI5mDJVTwYYG00QI,0.0,5,0.109,-5.393,0,0.121,105.021,4,https://api.spotify.com/v1/tracks/2rDtfPMI5mDJVTwYYG00QI,audio_features,spotify:track:2rDtfPMI5mDJVTwYYG00QI,0.639
0.0421,https://api.spotify.com/v1/audio-analysis/0k7wmahjkn389wAZdz19Cv,0.752,213520,0.658,0k7wmahjkn389wAZdz19Cv,0.0,0,0.0927,-6.297,1,0.342,151.951,4,https://api.spotify.com/v1/tracks/0k7wmahjkn389wAZdz19Cv,audio_features,spotify:track:0k7wmahjkn389wAZdz19Cv,0.387
0.671,https://api.spotify.com/v1/audio-analysis/6BU1RZexmvJcBjgagVVt3M,0.776,283642,0.431,6BU1RZexmvJcBjgagVVt3M,0.0,4,0.153,-7.544,0,0.091,133.999,4,https://api.spotify.com/v1/tracks/6BU1RZexmvJcBjgagVVt3M,audio_features,spotify:track:6BU1RZexmvJcBjgagVVt3M,0.495
0.283,https://api.spotify.com/v1/audio-analysis/4JC18crxRPZOuTqBfXKFIR,0.874,173380,0.899,4JC18crxRPZOuTqBfXKFIR,0.0,3,0.235,-3.046,0,0.248,123.99,4,https://api.spotify.com/v1/tracks/4JC18crxRPZOuTqBfXKFIR,audio_features,spotify:track:4JC18crxRPZOuTqBfXKFIR,0.831
0.106,https://api.spotify.com/v1/audio-analysis/5f4mOETLngamMDTJnbF9s7,0.858,120600,0.677,5f4mOETLngamMDTJnbF9s7,0.0,8,0.246,-4.294,1,0.118,100.046,4,https://api.spotify.com/v1/tracks/5f4mOETLngamMDTJnbF9s7,audio_features,spotify:track:5f4mOETLngamMDTJnbF9s7,0.584
0.0663,https://api.spotify.com/v1/audio-analysis/44G9fSM6qI8zRoG6Qwn3eq,0.443,231120,0.613,44G9fSM6qI8zRoG6Qwn3eq,0.0,4,0.113,-4.214,1,0.047,120.865,4,https://api.spotify.com/v1/tracks/44G9fSM6qI8zRoG6Qwn3eq,audio_features,spotify:track:44G9fSM6qI8zRoG6Qwn3eq,0.342
0.0194,https://api.spotify.com/v1/audio-analysis/54JNbExxKpEXUqeSc63Xwd,0.528,185760,0.784,54JNbExxKpEXUqeSc63Xwd,0.0,10,0.0703,-4.363,0,0.0851,113.577,4,https://api.spotify.com/v1/tracks/54JNbExxKpEXUqeSc63Xwd,audio_features,spotify:track:54JNbExxKpEXUqeSc63Xwd,0.443
0.716,https://api.spotify.com/v1/audio-analysis/3W4U7TEgILGpq0EmquurtH,0.478,249382,0.367,3W4U7TEgILGpq0EmquurtH,0.0,11,0.124,-10.513,1,0.0283,141.95,3,https://api.spotify.com/v1/tracks/3W4U7TEgILGpq0EmquurtH,audio_features,spotify:track:3W4U7TEgILGpq0EmquurtH,0.359
0.496,https://api.spotify.com/v1/audio-analysis/4slSrbTK1sNK4I1mDYEthf,0.613,167917,0.624,4slSrbTK1sNK4I1mDYEthf,0.0,11,0.283,-6.66,0,0.206,62.948,5,https://api.spotify.com/v1/tracks/4slSrbTK1sNK4I1mDYEthf,audio_features,spotify:track:4slSrbTK1sNK4I1mDYEthf,0.803
0.121,https://api.spotify.com/v1/audio-analysis/5FWQLEX0lavdxiWGBNkBQ4,0.595,182076,0.675,5FWQLEX0lavdxiWGBNkBQ4,1.24e-06,8,0.314,-3.814,1,0.108,140.978,3,https://api.spotify.com/v1/tracks/5FWQLEX0lavdxiWGBNkBQ4,audio_features,spotify:track:5FWQLEX0lavdxiWGBNkBQ4,0.612
0.0882,https://api.spotify.com/v1/audio-analysis/15OjBeqNX3bShsGYQbteRv,0.659,180520,0.701,15OjBeqNX3bShsGYQbteRv,0.0,9,0.0866,-4.107,1,0.164,91.97,4,https://api.spotify.com/v1/tracks/15OjBeqNX3bShsGYQbteRv,audio_features,spotify:track:15OjBeqNX3bShsGYQbteRv,0.623
0.182,https://api.spotify.com/v1/audio-analysis/1FOINGDWa0dPgCpMabLT4Y,0.861,144000,0.599,1FOINGDWa0dPgCpMabLT4Y,0.00855,7,0.102,-7.814,0,0.217,100.026,4,https://api.spotify.com/v1/tracks/1FOINGDWa0dPgCpMabLT4Y,audio_features,spotify:track:1FOINGDWa0dPgCpMabLT4Y,0.527
0.782,https://api.spotify.com/v1/audio-analysis/0YxKKO272sacGBJKjf6FnB,0.515,182348,0.475,0YxKKO272sacGBJKjf6FnB,0.0,0,0.164,-9.661,1,0.0351,81.835,4,https://api.spotify.com/v1/tracks/0YxKKO272sacGBJKjf6FnB,audio_features,spotify:track:0YxKKO272sacGBJKjf6FnB,0.674
0.11,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,0.715,173325,0.624,3HWzoMvoF3TQfYg4UPszDq,0.0,4,0.123,-3.046,0,0.114,158.087,4,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,audio_features,spotify:track:3HWzoMvoF3TQfYg4UPszDq,0.412
0.256,https://api.spotify.com/v1/audio-analysis/5g54T6doN39ejttzpz0uq1,0.774,200769,0.744,5g54T6doN39ejttzpz0uq1,0.00183,6,0.102,-4.929,0,0.0428,104.017,4,https://api.spotify.com/v1/tracks/5g54T6doN39ejttzpz0uq1,audio_features,spotify:track:5g54T6doN39ejttzpz0uq1,0.812
0.0365,https://api.spotify.com/v1/audio-analysis/2DRGyAlo0ht15FGLTQPCCt,0.83,179601,0.866,2DRGyAlo0ht15FGLTQPCCt,3.46e-06,5,0.0904,-6.634,0,0.0358,123.051,3,https://api.spotify.com/v1/tracks/2DRGyAlo0ht15FGLTQPCCt,audio_features,spotify:track:2DRGyAlo0ht15FGLTQPCCt,0.722
0.423,https://api.spotify.com/v1/audio-analysis/2uflssWlCaJ6CbTMOsUpNI,0.861,210989,0.645,2uflssWlCaJ6CbTMOsUpNI,0.000592,6,0.349,-6.96,0,0.0743,121.391,5,https://api.spotify.com/v1/tracks/2uflssWlCaJ6CbTMOsUpNI,audio_features,spotify:track:2uflssWlCaJ6CbTMOsUpNI,0.668
0.372,https://api.spotify.com/v1/audio-analysis/0FDMH2ahuIVzCybwHJK9zh,0.773,187125,0.57,0FDMH2ahuIVzCybwHJK9zh,0.00524,8,0.108,-3.482,1,0.113,95.038,4,https://api.spotify.com/v1/tracks/0FDMH2ahuIVzCybwHJK9zh,audio_features,spotify:track:0FDMH2ahuIVzCybwHJK9zh,0.772
0.00544,https://api.spotify.com/v1/audio-analysis/3FdopY118eIYv5COjji7Sa,0.641,230911,0.801,3FdopY118eIYv5COjji7Sa,0.419,9,0.202,-4.933,0,0.0452,175.985,4,https://api.spotify.com/v1/tracks/3FdopY118eIYv5COjji7Sa,audio_features,spotify:track:3FdopY118eIYv5COjji7Sa,0.6
0.02,https://api.spotify.com/v1/audio-analysis/5B20pQlYpOVRkIw2pHgdxv,0.656,230946,0.655,5B20pQlYpOVRkIw2pHgdxv,0.00816,7,0.103,-6.766,0,0.024,127.001,4,https://api.spotify.com/v1/tracks/5B20pQlYpOVRkIw2pHgdxv,audio_features,spotify:track:5B20pQlYpOVRkIw2pHgdxv,0.555
0.22,https://api.spotify.com/v1/audio-analysis/4vuVzf7BIZhDAFm3TB0Tzy,0.745,185267,0.543,4vuVzf7BIZhDAFm3TB0Tzy,0.0,7,0.174,-8.137,1,0.0396,139.964,4,https://api.spotify.com/v1/tracks/4vuVzf7BIZhDAFm3TB0Tzy,audio_features,spotify:track:4vuVzf7BIZhDAFm3TB0Tzy,0.242
0.0117,https://api.spotify.com/v1/audio-analysis/6kwAbEjseqBob48jCus7Sz,0.421,257200,0.791,6kwAbEjseqBob48jCus7Sz,1.48e-05,9,0.146,-4.998,1,0.0496,130.075,4,https://api.spotify.com/v1/tracks/6kwAbEjseqBob48jCus7Sz,audio_features,spotify:track:6kwAbEjseqBob48jCus7Sz,0.499
0.019,https://api.spotify.com/v1/audio-analysis/3vySEUpD0tc801F2WZDLYw,0.799,215281,0.653,3vySEUpD0tc801F2WZDLYw,0.0,2,0.0935,-5.453,0,0.037,104.019,4,https://api.spotify.com/v1/tracks/3vySEUpD0tc801F2WZDLYw,audio_features,spotify:track:3vySEUpD0tc801F2WZDLYw,0.236
0.154,https://api.spotify.com/v1/audio-analysis/3sra6aEWWDXUiy46fWQobH,0.8,138113,0.679,3sra6aEWWDXUiy46fWQobH,2.59e-05,3,0.205,-5.01,0,0.0485,106.045,4,https://api.spotify.com/v1/tracks/3sra6aEWWDXUiy46fWQobH,audio_features,spotify:track:3sra6aEWWDXUiy46fWQobH,0.974
0.47,https://api.spotify.com/v1/audio-analysis/2RSOPh3dQYXIf4v17UTit3,0.427,199875,0.278,2RSOPh3dQYXIf4v17UTit3,2.22e-05,10,0.135,-8.83,1,0.0331,85.642,3,https://api.spotify.com/v1/tracks/2RSOPh3dQYXIf4v17UTit3,audio_features,spotify:track:2RSOPh3dQYXIf4v17UTit3,0.374
0.0153,https://api.spotify.com/v1/audio-analysis/0ZPjVmof45INEERgYfadtv,0.69,182670,0.842,0ZPjVmof45INEERgYfadtv,0.0,10,0.0639,-4.288,0,0.0739,141.994,4,https://api.spotify.com/v1/tracks/0ZPjVmof45INEERgYfadtv,audio_features,spotify:track:0ZPjVmof45INEERgYfadtv,0.626
0.457,https://api.spotify.com/v1/audio-analysis/5xn0Ue7kwPnILz861AZj7o,0.829,124064,0.47,5xn0Ue7kwPnILz861AZj7o,1.47e-06,3,0.0772,-8.956,1,0.0839,128.043,4,https://api.spotify.com/v1/tracks/5xn0Ue7kwPnILz861AZj7o,audio_features,spotify:track:5xn0Ue7kwPnILz861AZj7o,0.709
0.0209,https://api.spotify.com/v1/audio-analysis/5EJZNof8hSELOY73el18RM,0.858,207656,0.696,5EJZNof8hSELOY73el18RM,2.99e-05,9,0.0791,-5.067,1,0.198,100.123,4,https://api.spotify.com/v1/tracks/5EJZNof8hSELOY73el18RM,audio_features,spotify:track:5EJZNof8hSELOY73el18RM,0.363
0.396,https://api.spotify.com/v1/audio-analysis/2gyCwrOcC6JBoaJ8JGJ7T8,0.835,170387,0.587,2gyCwrOcC6JBoaJ8JGJ7T8,4.09e-06,8,0.0862,-5.814,1,0.08,97.03,4,https://api.spotify.com/v1/tracks/2gyCwrOcC6JBoaJ8JGJ7T8,audio_features,spotify:track:2gyCwrOcC6JBoaJ8JGJ7T8,0.646
0.204,https://api.spotify.com/v1/audio-analysis/4E7o63UYMF3e8RWOmt0peR,0.703,136023,0.597,4E7o63UYMF3e8RWOmt0peR,0.0,3,0.131,-6.846,0,0.22,176.065,4,https://api.spotify.com/v1/tracks/4E7o63UYMF3e8RWOmt0peR,audio_features,spotify:track:4E7o63UYMF3e8RWOmt0peR,0.465
0.157,https://api.spotify.com/v1/audio-analysis/0wdKiSBUT7aZkXUIdJWcwC,0.895,240000,0.681,0wdKiSBUT7aZkXUIdJWcwC,0.0,7,0.189,-5.267,0,0.358,121.918,4,https://api.spotify.com/v1/tracks/0wdKiSBUT7aZkXUIdJWcwC,audio_features,spotify:track:0wdKiSBUT7aZkXUIdJWcwC,0.554
0.53,https://api.spotify.com/v1/audio-analysis/6WVdae8LbPfpOXAWuYdMnT,0.74,162000,0.81,6WVdae8LbPfpOXAWuYdMnT,0.0,2,0.19,-4.42,1,0.15,109.84,4,https://api.spotify.com/v1/tracks/6WVdae8LbPfpOXAWuYdMnT,audio_features,spotify:track:6WVdae8LbPfpOXAWuYdMnT,0.58
0.272,https://api.spotify.com/v1/audio-analysis/2LTlykcdu0gwb7zcKneo2a,0.605,229327,0.386,2LTlykcdu0gwb7zcKneo2a,0.0,5,0.107,-9.965,0,0.166,142.133,4,https://api.spotify.com/v1/tracks/2LTlykcdu0gwb7zcKneo2a,audio_features,spotify:track:2LTlykcdu0gwb7zcKneo2a,0.55
0.015,https://api.spotify.com/v1/audio-analysis/4lMyi03aRk8nPBLLGyqAVz,0.908,134425,0.757,4lMyi03aRk8nPBLLGyqAVz,0.0,11,0.0673,-3.889,0,0.0606,106.031,4,https://api.spotify.com/v1/tracks/4lMyi03aRk8nPBLLGyqAVz,audio_features,spotify:track:4lMyi03aRk8nPBLLGyqAVz,0.577
0.134,https://api.spotify.com/v1/audio-analysis/5z51HY4ei5QhTjcvwq5Msw,0.597,214035,0.733,5z51HY4ei5QhTjcvwq5Msw,0.0,1,0.159,-6.017,1,0.41,171.016,4,https://api.spotify.com/v1/tracks/5z51HY4ei5QhTjcvwq5Msw,audio_features,spotify:track:5z51HY4ei5QhTjcvwq5Msw,0.639
0.684,https://api.spotify.com/v1/audio-analysis/3EvZ03hGAFwGZ2Ebcu86YH,0.593,189053,0.397,3EvZ03hGAFwGZ2Ebcu86YH,7.44e-06,6,0.0982,-8.309,1,0.0329,76.703,4,https://api.spotify.com/v1/tracks/3EvZ03hGAFwGZ2Ebcu86YH,audio_features,spotify:track:3EvZ03hGAFwGZ2Ebcu86YH,0.32
0.0695,https://api.spotify.com/v1/audio-analysis/7iTTWHbr4tAlsRJN4m4bay,0.854,148115,0.639,7iTTWHbr4tAlsRJN4m4bay,0.0,8,0.0698,-5.261,1,0.208,143.0,4,https://api.spotify.com/v1/tracks/7iTTWHbr4tAlsRJN4m4bay,audio_features,spotify:track:7iTTWHbr4tAlsRJN4m4bay,0.7
0.00215,https://api.spotify.com/v1/audio-analysis/43CIWpJaJHRcI4mUSjqgc2,0.697,157355,0.674,43CIWpJaJHRcI4mUSjqgc2,0.0,1,0.138,-6.326,1,0.0533,81.535,4,https://api.spotify.com/v1/tracks/43CIWpJaJHRcI4mUSjqgc2,audio_features,spotify:track:43CIWpJaJHRcI4mUSjqgc2,0.198
0.095,https://api.spotify.com/v1/audio-analysis/5kY2DRIom6dcVZbQb1SAX8,0.418,260170,0.31,5kY2DRIom6dcVZbQb1SAX8,0.0,11,0.216,-9.869,0,0.0625,139.614,4,https://api.spotify.com/v1/tracks/5kY2DRIom6dcVZbQb1SAX8,audio_features,spotify:track:5kY2DRIom6dcVZbQb1SAX8,0.131
0.00119,https://api.spotify.com/v1/audio-analysis/4oPLjuY1WgGTL0Ja1doDOn,0.911,137159,0.689,4oPLjuY1WgGTL0Ja1doDOn,0.0,1,0.0704,-6.176,1,0.265,140.034,4,https://api.spotify.com/v1/tracks/4oPLjuY1WgGTL0Ja1doDOn,audio_features,spotify:track:4oPLjuY1WgGTL0Ja1doDOn,0.546
0.0254,https://api.spotify.com/v1/audio-analysis/6TAYmiYRaz2rina7qaohdm,0.77,174227,0.9,6TAYmiYRaz2rina7qaohdm,0.0,11,0.0292,-3.768,0,0.0549,121.871,4,https://api.spotify.com/v1/tracks/6TAYmiYRaz2rina7qaohdm,audio_features,spotify:track:6TAYmiYRaz2rina7qaohdm,0.884
0.0744,https://api.spotify.com/v1/audio-analysis/4FgvZaxSi4fwCLEc5tFV00,0.714,166347,0.697,4FgvZaxSi4fwCLEc5tFV00,0.00598,11,0.0929,-5.227,1,0.0363,149.983,4,https://api.spotify.com/v1/tracks/4FgvZaxSi4fwCLEc5tFV00,audio_features,spotify:track:4FgvZaxSi4fwCLEc5tFV00,0.32
0.0487,https://api.spotify.com/v1/audio-analysis/4Qyv8SKVmvGAO6lR86GEu4,0.651,212104,0.795,4Qyv8SKVmvGAO6lR86GEu4,0.0,4,0.0632,-4.204,0,0.274,74.748,4,https://api.spotify.com/v1/tracks/4Qyv8SKVmvGAO6lR86GEu4,audio_features,spotify:track:4Qyv8SKVmvGAO6lR86GEu4,0.533
0.33,https://api.spotify.com/v1/audio-analysis/5e4Hs9SdvTUqxOd0Jw7Y4V,0.46,308000,0.54,5e4Hs9SdvTUqxOd0Jw7Y4V,0.0,5,0.62,-9.58,1,0.04,132.55,4,https://api.spotify.com/v1/tracks/5e4Hs9SdvTUqxOd0Jw7Y4V,audio_features,spotify:track:5e4Hs9SdvTUqxOd0Jw7Y4V,0.61
0.0861,https://api.spotify.com/v1/audio-analysis/6NfrH0ANGmgBXyxgV2PeXt,0.685,163084,0.848,6NfrH0ANGmgBXyxgV2PeXt,7.14e-06,8,0.0783,-4.561,0,0.0858,179.87,4,https://api.spotify.com/v1/tracks/6NfrH0ANGmgBXyxgV2PeXt,audio_features,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,0.761
0.234,https://api.spotify.com/v1/audio-analysis/5RubKOuDoPn5Kj5TLVxSxY,0.811,130014,0.637,5RubKOuDoPn5Kj5TLVxSxY,0.000572,10,0.118,-4.835,0,0.0591,92.025,4,https://api.spotify.com/v1/tracks/5RubKOuDoPn5Kj5TLVxSxY,audio_features,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,0.471
0.0245,https://api.spotify.com/v1/audio-analysis/6ws54n2IzyrIxxyzlG2bVJ,0.535,213976,0.618,6ws54n2IzyrIxxyzlG2bVJ,0.0,2,0.103,-5.668,1,0.382,165.991,4,https://api.spotify.com/v1/tracks/6ws54n2IzyrIxxyzlG2bVJ,audio_features,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,0.211
0.0404,https://api.spotify.com/v1/audio-analysis/10seI1aWbosvrnlA9Cidhc,0.402,171034,0.955,10seI1aWbosvrnlA9Cidhc,0.000183,6,0.104,-0.106,0,0.367,173.947,4,https://api.spotify.com/v1/tracks/10seI1aWbosvrnlA9Cidhc,audio_features,spotify:track:10seI1aWbosvrnlA9Cidhc,0.173
0.0287,https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn,0.414,212960,0.857,07nH4ifBxUB4lZcsf44Brn,0.00574,0,0.343,-4.078,0,0.0808,128.024,4,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,audio_features,spotify:track:07nH4ifBxUB4lZcsf44Brn,0.348
0.0928,https://api.spotify.com/v1/audio-analysis/0CAfXk7DXMnon4gLudAp7J,0.918,231400,0.609,0CAfXk7DXMnon4gLudAp7J,0.0,10,0.139,-5.64,0,0.0791,128.008,4,https://api.spotify.com/v1/tracks/0CAfXk7DXMnon4gLudAp7J,audio_features,spotify:track:0CAfXk7DXMnon4gLudAp7J,0.304
0.496,https://api.spotify.com/v1/audio-analysis/188Pl1uz4M6yE43XG11dh3,0.406,499230,0.188,188Pl1uz4M6yE43XG11dh3,0.527,7,0.0802,-13.464,1,0.0321,139.984,4,https://api.spotify.com/v1/tracks/188Pl1uz4M6yE43XG11dh3,audio_features,spotify:track:188Pl1uz4M6yE43XG11dh3,0.0393
0.284,https://api.spotify.com/v1/audio-analysis/4zTSSrtsaVVjT3RZKQ1Gqn,0.921,219000,0.927,4zTSSrtsaVVjT3RZKQ1Gqn,0.0033,11,0.72,-3.025,1,0.104,129.971,4,https://api.spotify.com/v1/tracks/4zTSSrtsaVVjT3RZKQ1Gqn,audio_features,spotify:track:4zTSSrtsaVVjT3RZKQ1Gqn,0.797
0.0971,https://api.spotify.com/v1/audio-analysis/3KwwE4sgCzMaKWq6QBebmX,0.934,181240,0.694,3KwwE4sgCzMaKWq6QBebmX,1.2e-06,11,0.477,-5.849,0,0.101,123.831,4,https://api.spotify.com/v1/tracks/3KwwE4sgCzMaKWq6QBebmX,audio_features,spotify:track:3KwwE4sgCzMaKWq6QBebmX,0.833
0.503,https://api.spotify.com/v1/audio-analysis/62SFLTN7txImu8pQwBMP6A,0.778,203827,0.649,62SFLTN7txImu8pQwBMP6A,0.00801,0,0.282,-10.164,0,0.0386,106.011,4,https://api.spotify.com/v1/tracks/62SFLTN7txImu8pQwBMP6A,audio_features,spotify:track:62SFLTN7txImu8pQwBMP6A,0.619
0.555,https://api.spotify.com/v1/audio-analysis/0sfk352FO8bJUjWjIsyzSR,0.722,144427,0.519,0sfk352FO8bJUjWjIsyzSR,0.0,8,0.118,-10.142,1,0.297,170.058,4,https://api.spotify.com/v1/tracks/0sfk352FO8bJUjWjIsyzSR,audio_features,spotify:track:0sfk352FO8bJUjWjIsyzSR,0.779
