Track,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Likes,TikTok Views,Apple Music Playlist Count,AirPlay Spins,Shazam Counts,Explicit Track,isrc,spotify_id,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,genre
Solo Conmigo,Romeo Santos,9/1/2022,USSD12200782,1526,37.6,99640817,9262,7078618,65,242164034,1185939,24620675,381807302,8,23342,838701,0,USSD12200782,22iCMlT0xYryKNnz4X5Vwn,0.199,https://api.spotify.com/v1/audio-analysis/22iCMlT0xYryKNnz4X5Vwn,0.855,254920.0,0.856,22iCMlT0xYryKNnz4X5Vwn,0.0,2.0,0.0824,-1.948,1.0,0.0455,122.976,4.0,https://api.spotify.com/v1/tracks/22iCMlT0xYryKNnz4X5Vwn,audio_features,spotify:track:22iCMlT0xYryKNnz4X5Vwn,0.922,Latin
Dial Drunk With Post Malone,Noah Kahan,7/18/2023,USUM72308676,1533,37.5,276026602,37445,15016410,79,2065849,27184,6248,62794,20,14487,843154,1,USUM72308676,22VHOlVYBqytsrAqV8yXBK,0.124,https://api.spotify.com/v1/audio-analysis/22VHOlVYBqytsrAqV8yXBK,0.669,213817.0,0.606,22VHOlVYBqytsrAqV8yXBK,0.0,8.0,0.112,-7.193,1.0,0.0292,112.108,4.0,https://api.spotify.com/v1/tracks/22VHOlVYBqytsrAqV8yXBK,audio_features,spotify:track:22VHOlVYBqytsrAqV8yXBK,0.69,R&B/Soul
Piscina,Maria Becerra,11/8/2023,USWL12302932,1532,37.5,81319633,7972,12644546,6,112905667,433853,12876515,177288152,10,19380,271450,1,USWL12302932,6q6aChVJ5LLXFUSfakwpxW,0.385,https://api.spotify.com/v1/audio-analysis/6q6aChVJ5LLXFUSfakwpxW,0.761,225661.0,0.827,6q6aChVJ5LLXFUSfakwpxW,6.42e-05,11.0,0.095,-4.189,0.0,0.0659,97.021,4.0,https://api.spotify.com/v1/tracks/6q6aChVJ5LLXFUSfakwpxW,audio_features,spotify:track:6q6aChVJ5LLXFUSfakwpxW,0.568,Latin
Bandit With Youngboy Never Broke Again,Juice WRLD,3/8/2019,USUG11903492,1538,37.5,925747848,178435,28731824,67,533593108,4430967,4543786,28961155,61,368,1677812,1,USUG11903492,1oWM79mUVdZGCGYjSirHZR,0.0687,https://api.spotify.com/v1/audio-analysis/1oWM79mUVdZGCGYjSirHZR,0.474,189323.0,0.631,1oWM79mUVdZGCGYjSirHZR,0.0,5.0,0.132,-5.884,0.0,0.343,180.056,4.0,https://api.spotify.com/v1/tracks/1oWM79mUVdZGCGYjSirHZR,audio_features,spotify:track:1oWM79mUVdZGCGYjSirHZR,0.424,Pop
This Is What Falling In Love Feels Like,JVKE,9/3/2021,GBKPL2163189,1531,37.5,477620800,108333,12027452,72,149501582,5261064,338814084,2841508008,21,12776,2230806,0,GBKPL2163189,2PWTZV5znjLtZC5T1EVJvL,0.617,https://api.spotify.com/v1/audio-analysis/2PWTZV5znjLtZC5T1EVJvL,0.422,120308.0,0.44,2PWTZV5znjLtZC5T1EVJvL,0.0,11.0,0.0837,-5.53,1.0,0.0544,128.934,5.0,https://api.spotify.com/v1/tracks/2PWTZV5znjLtZC5T1EVJvL,audio_features,spotify:track:2PWTZV5znjLtZC5T1EVJvL,0.332,Acoustic/Folk
Firework,Katy Perry,1/1/2010,USCA21001262,1534,37.5,1065375074,164650,60511467,67,1634743568,9202767,73578788,686049802,218,238231,8932134,0,USCA21001262,3lXbHd0EoryoQh3vpevNEP,0.142,https://api.spotify.com/v1/audio-analysis/3lXbHd0EoryoQh3vpevNEP,0.638,227893.0,0.831,3lXbHd0EoryoQh3vpevNEP,0.0,8.0,0.113,-5.039,1.0,0.049,124.071,4.0,https://api.spotify.com/v1/tracks/3lXbHd0EoryoQh3vpevNEP,audio_features,spotify:track:3lXbHd0EoryoQh3vpevNEP,0.649,Pop
Wait In The Truck,HARDY,8/26/2022,QZ22S2200068,1537,37.5,127223430,24922,3869411,63,91145868,519636,3062108,39170264,26,177709,796363,0,QZ22S2200068,6fDlK6P4s3BVMls9EmfCWI,0.276,https://api.spotify.com/v1/audio-analysis/6fDlK6P4s3BVMls9EmfCWI,0.542,277660.0,0.464,6fDlK6P4s3BVMls9EmfCWI,0.0,6.0,0.0989,-6.986,1.0,0.0265,139.999,4.0,https://api.spotify.com/v1/tracks/6fDlK6P4s3BVMls9EmfCWI,audio_features,spotify:track:6fDlK6P4s3BVMls9EmfCWI,0.251,Indie/Alternative
No Es Por Ac,Carin Leon,7/8/2022,QZQMB2102485,1543,37.4,331775657,17727,7678049,51,385663277,785773,2441523,45584468,12,6628,637447,0,QZQMB2102485,6fplYq951Ltp6nIiTFcnCY,0.468,https://api.spotify.com/v1/audio-analysis/6fplYq951Ltp6nIiTFcnCY,0.739,167692.0,0.368,6fplYq951Ltp6nIiTFcnCY,0.0,2.0,0.106,-6.309,1.0,0.0308,97.545,3.0,https://api.spotify.com/v1/tracks/6fplYq951Ltp6nIiTFcnCY,audio_features,spotify:track:6fplYq951Ltp6nIiTFcnCY,0.589,Indie/Alternative
Nice For What,Drake,4/6/2018,USCM51800077,1544,37.4,1276685592,192868,46195383,72,516887687,3647970,12343640,107294147,187,11500,6416734,1,USCM51800077,3CA9pLiwRIGtUBiMjbZmRw,0.0891,https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw,0.585,210747.0,0.909,3CA9pLiwRIGtUBiMjbZmRw,9.7e-05,8.0,0.119,-6.474,1.0,0.0707,93.372,4.0,https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw,audio_features,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,0.758,Pop
Vaaste,Dhvani Bhanushali,4/6/2019,INS181900798,1540,37.4,126921341,13291,2873906,60,1598106066,13195302,4508761,48358536,5,572,499417,0,INS181900798,0mJTAdmY8olbGQjopDYff3,0.454,https://api.spotify.com/v1/audio-analysis/0mJTAdmY8olbGQjopDYff3,0.444,196044.0,0.479,0mJTAdmY8olbGQjopDYff3,0.0,5.0,0.095,-5.586,1.0,0.0436,89.892,4.0,https://api.spotify.com/v1/tracks/0mJTAdmY8olbGQjopDYff3,audio_features,spotify:track:0mJTAdmY8olbGQjopDYff3,0.315,Indie/Alternative
Obsessed With You,Central Cee,9/10/2021,ZZOPM2110165,1549,37.3,336889834,130841,9639874,64,173074934,2233120,110366168,1082794692,35,8361,1037984,1,ZZOPM2110165,4oxGI8yyghLuMV7ybRG3kg,0.192,https://api.spotify.com/v1/audio-analysis/4oxGI8yyghLuMV7ybRG3kg,0.746,108651.0,0.825,4oxGI8yyghLuMV7ybRG3kg,0.0,3.0,0.365,-4.457,1.0,0.0435,143.062,4.0,https://api.spotify.com/v1/tracks/4oxGI8yyghLuMV7ybRG3kg,audio_features,spotify:track:4oxGI8yyghLuMV7ybRG3kg,0.904,Pop
Bang,AJR,2/12/2020,QMRSZ2000128,1550,37.3,426425213,79159,7658013,56,140168452,1822530,41846519,344434215,58,342701,3342996,0,QMRSZ2000128,2I2AqFb0f9UNnolWc2MafC,0.0153,https://api.spotify.com/v1/audio-analysis/2I2AqFb0f9UNnolWc2MafC,0.736,170880.0,0.526,2I2AqFb0f9UNnolWc2MafC,0.0,1.0,0.0628,-6.462,0.0,0.0566,139.84,4.0,https://api.spotify.com/v1/tracks/2I2AqFb0f9UNnolWc2MafC,audio_features,spotify:track:2I2AqFb0f9UNnolWc2MafC,0.654,R&B/Soul
The Door,Teddy Swims,9/15/2023,USWB12302870,1548,37.3,111155129,8444,40989352,80,37550792,381020,284583,5248242,61,49914,816466,0,USWB12302870,3dj4wgM3cPeuLwMNHDuBon,0.0193,https://api.spotify.com/v1/audio-analysis/3dj4wgM3cPeuLwMNHDuBon,0.731,212649.0,0.861,3dj4wgM3cPeuLwMNHDuBon,0.0,8.0,0.123,-5.483,0.0,0.0532,127.922,4.0,https://api.spotify.com/v1/tracks/3dj4wgM3cPeuLwMNHDuBon,audio_features,spotify:track:3dj4wgM3cPeuLwMNHDuBon,0.759,Electronic/Dance
Gato De Noche,Ã½Ã½engo Flow,12/22/2022,QMFMF2216359,1547,37.3,427842597,59365,26456238,66,103306657,870677,10011741,92071601,27,11285,688397,1,QMFMF2216359,54ELExv56KCAB4UP9cOCzC,0.169,https://api.spotify.com/v1/audio-analysis/54ELExv56KCAB4UP9cOCzC,0.892,227013.0,0.662,54ELExv56KCAB4UP9cOCzC,1.24e-06,8.0,0.363,-3.894,1.0,0.162,93.976,4.0,https://api.spotify.com/v1/tracks/54ELExv56KCAB4UP9cOCzC,audio_features,spotify:track:54ELExv56KCAB4UP9cOCzC,0.607,Latin
Despeinada,Ozuna,9/3/2020,USXDR2000590,1555,37.2,420652971,51117,16617076,63,680176045,2865108,41495930,490896378,67,18991,1165902,0,USXDR2000590,0JAZWvvqttGFm4UMDsPQXC,0.186,https://api.spotify.com/v1/audio-analysis/0JAZWvvqttGFm4UMDsPQXC,0.734,224187.0,0.775,0JAZWvvqttGFm4UMDsPQXC,0.000542,8.0,0.123,-3.855,1.0,0.0614,166.039,4.0,https://api.spotify.com/v1/tracks/0JAZWvvqttGFm4UMDsPQXC,audio_features,spotify:track:0JAZWvvqttGFm4UMDsPQXC,0.72,Pop
Runnin,21 Savage,10/2/2020,USSM12005346,1556,37.2,653352641,181583,32640138,77,155865473,1851789,9481274,81321613,47,2096,1299108,1,USSM12005346,5SWnsxjhdcEDc7LJjq9UHk,0.00748,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,0.819,195906.0,0.626,5SWnsxjhdcEDc7LJjq9UHk,0.101,10.0,0.167,-4.574,0.0,0.202,143.01,4.0,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,audio_features,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,0.415,Pop
Hey Driver,Zach Bryan,8/24/2023,USWB12304897,1552,37.2,221575551,30798,7204607,78,18831939,103053,6555638,55929921,27,960,218001,0,USWB12304897,4pCbJC43j3gSqG6Fen6upD,0.494,https://api.spotify.com/v1/audio-analysis/4pCbJC43j3gSqG6Fen6upD,0.583,227467.0,0.351,4pCbJC43j3gSqG6Fen6upD,0.0,0.0,0.368,-5.836,1.0,0.0306,79.014,4.0,https://api.spotify.com/v1/tracks/4pCbJC43j3gSqG6Fen6upD,audio_features,spotify:track:4pCbJC43j3gSqG6Fen6upD,0.462,Indie/Alternative
Oki Doki,KAROL G,8/10/2023,USUG12305254,1557,37.2,221406245,13588,28740850,72,104090438,446840,57209984,622671381,9,6207,350493,1,USUG12305254,601dhwn8qc31FrSlMu5wEf,0.156,https://api.spotify.com/v1/audio-analysis/601dhwn8qc31FrSlMu5wEf,0.83,143790.0,0.76,601dhwn8qc31FrSlMu5wEf,0.000386,5.0,0.285,-4.146,1.0,0.0498,105.995,4.0,https://api.spotify.com/v1/tracks/601dhwn8qc31FrSlMu5wEf,audio_features,spotify:track:601dhwn8qc31FrSlMu5wEf,0.62,Latin
Free Mind,Tems,9/25/2020,QMBZ92014864,1559,37.1,155772691,49453,8122764,67,148979688,1059852,87943998,793660172,90,441814,3346952,0,QMBZ92014864,2mzM4Y0Rnx2BDZqRnhQ5Q6,0.442,https://api.spotify.com/v1/audio-analysis/2mzM4Y0Rnx2BDZqRnhQ5Q6,0.562,247579.0,0.463,2mzM4Y0Rnx2BDZqRnhQ5Q6,0.000145,6.0,0.157,-7.478,1.0,0.0787,125.15,5.0,https://api.spotify.com/v1/tracks/2mzM4Y0Rnx2BDZqRnhQ5Q6,audio_features,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,0.416,Indie/Alternative
New Rules,Dua Lipa,1/1/2015,GBAHT1600310,1561,37.1,2098443322,158842,106310954,75,465005054,3549062,132602419,1171223563,387,180202,12753303,0,GBAHT1600310,2ekn2ttSfGqwhhate0LSR0,0.00261,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0,0.762,209320.0,0.7,2ekn2ttSfGqwhhate0LSR0,1.56e-05,9.0,0.153,-6.021,0.0,0.0694,116.073,4.0,https://api.spotify.com/v1/tracks/2ekn2ttSfGqwhhate0LSR0,audio_features,spotify:track:2ekn2ttSfGqwhhate0LSR0,0.608,Latin
Favorite Crime,Olivia Rodrigo,5/21/2021,USUG12101249,1564,37.1,1058390692,110900,40458627,79,168012952,2303100,272858091,1391309287,50,935,1174650,0,USUG12101249,5JCoSi02qi3jJeHdZXMmR8,0.866,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,0.369,152667.0,0.272,5JCoSi02qi3jJeHdZXMmR8,0.0,9.0,0.147,-10.497,1.0,0.0364,172.929,4.0,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,audio_features,spotify:track:5JCoSi02qi3jJeHdZXMmR8,0.218,Acoustic/Folk
La Forma En Que Me Miras,Super Yei,8/4/2018,QM6MZ1872146,1560,37.1,541468772,85006,18024271,67,1216222199,4076269,27834409,269813115,9,666,1768304,0,QM6MZ1872146,57Ba26w9eoXx8BBUNgRNLV,0.149,https://api.spotify.com/v1/audio-analysis/57Ba26w9eoXx8BBUNgRNLV,0.656,307435.0,0.665,57Ba26w9eoXx8BBUNgRNLV,8.33e-06,1.0,0.16,-1.387,1.0,0.189,189.984,4.0,https://api.spotify.com/v1/tracks/57Ba26w9eoXx8BBUNgRNLV,audio_features,spotify:track:57Ba26w9eoXx8BBUNgRNLV,0.569,Pop
When Youre Gone,Shawn Mendes,3/31/2022,USUM72204098,1562,37.1,323292046,40626,21320097,71,65239480,885533,13233315,190197488,52,344312,2143760,0,USUM72204098,0U1W2LZVUX7qTm7dDpqxh6,0.0248,https://api.spotify.com/v1/audio-analysis/0U1W2LZVUX7qTm7dDpqxh6,0.603,172267.0,0.691,0U1W2LZVUX7qTm7dDpqxh6,0.0,5.0,0.583,-5.805,1.0,0.0372,147.148,4.0,https://api.spotify.com/v1/tracks/0U1W2LZVUX7qTm7dDpqxh6,audio_features,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,0.577,Pop
High Road,Koe Wetzel,6/7/2024,USQX92401733,1558,37.1,6120999,855,19941200,67,669384,23157,606700,6300900,33,3,16033,1,USQX92401733,1FhgmMvNlh3nJ1Ldc2eE6H,0.0518,https://api.spotify.com/v1/audio-analysis/1FhgmMvNlh3nJ1Ldc2eE6H,0.622,178416.0,0.726,1FhgmMvNlh3nJ1Ldc2eE6H,0.0,6.0,0.0906,-5.608,1.0,0.0304,138.043,4.0,https://api.spotify.com/v1/tracks/1FhgmMvNlh3nJ1Ldc2eE6H,audio_features,spotify:track:1FhgmMvNlh3nJ1Ldc2eE6H,0.534,Pop
Savage,Megan Thee Stallion,3/6/2020,QMCE32000097,1563,37.1,427275743,63715,20704851,61,340951703,3460872,64446548,419613742,72,50845,2056307,1,QMCE32000097,55CHeLEfn5iJ0IIkgaa4si,0.0252,https://api.spotify.com/v1/audio-analysis/55CHeLEfn5iJ0IIkgaa4si,0.843,155497.0,0.741,55CHeLEfn5iJ0IIkgaa4si,0.0,11.0,0.096,-5.609,1.0,0.334,168.983,4.0,https://api.spotify.com/v1/tracks/55CHeLEfn5iJ0IIkgaa4si,audio_features,spotify:track:55CHeLEfn5iJ0IIkgaa4si,0.68,Hip-Hop/Rap
You Should Probably Leave,Chris Stapleton,11/13/2020,USUM72013814,1566,37.0,427605317,56215,12087656,77,116140773,657247,6336873,85185999,29,183702,1075951,0,USUM72013814,2UikqkwBv7aIvlixeVXHWt,0.268,https://api.spotify.com/v1/audio-analysis/2UikqkwBv7aIvlixeVXHWt,0.602,213493.0,0.477,2UikqkwBv7aIvlixeVXHWt,3.1e-05,9.0,0.173,-8.425,1.0,0.032,183.89,4.0,https://api.spotify.com/v1/tracks/2UikqkwBv7aIvlixeVXHWt,audio_features,spotify:track:2UikqkwBv7aIvlixeVXHWt,0.552,R&B/Soul
Runaway,AURORA,2/7/2015,GBUM71500527,1567,37.0,884816583,204318,32928246,70,959919759,18300103,815869957,6276979194,100,4833,8277994,0,GBUM71500527,4rXsapBjwYiYffFPW7G4zr,0.629,https://api.spotify.com/v1/audio-analysis/4rXsapBjwYiYffFPW7G4zr,0.422,248827.0,0.302,4rXsapBjwYiYffFPW7G4zr,7.83e-05,11.0,0.104,-9.214,1.0,0.0372,114.089,4.0,https://api.spotify.com/v1/tracks/4rXsapBjwYiYffFPW7G4zr,audio_features,spotify:track:4rXsapBjwYiYffFPW7G4zr,0.123,Acoustic/Folk
Spicy,aespa,5/8/2023,KRA302300145,1570,37.0,133536914,12910,7751540,63,259267584,1817066,29633431,236752341,29,2598,206236,0,KRA302300145,3gtlthEgyulDfT8dWdKsnv,0.0138,https://api.spotify.com/v1/audio-analysis/3gtlthEgyulDfT8dWdKsnv,0.757,197040.0,0.898,3gtlthEgyulDfT8dWdKsnv,0.0,11.0,0.0703,-1.247,0.0,0.0667,114.949,4.0,https://api.spotify.com/v1/tracks/3gtlthEgyulDfT8dWdKsnv,audio_features,spotify:track:3gtlthEgyulDfT8dWdKsnv,0.842,Latin
Need It,Migos,5/22/2020,USUG12000098,1569,37.0,328017675,115095,17047436,67,160730418,2090732,9174467,74601136,31,83,1285243,1,USUG12000098,1cMMVJ4FDqhCci9efd1BU6,0.0311,https://api.spotify.com/v1/audio-analysis/1cMMVJ4FDqhCci9efd1BU6,0.852,195681.0,0.747,1cMMVJ4FDqhCci9efd1BU6,0.0,11.0,0.0789,-3.666,0.0,0.169,148.005,4.0,https://api.spotify.com/v1/tracks/1cMMVJ4FDqhCci9efd1BU6,audio_features,spotify:track:1cMMVJ4FDqhCci9efd1BU6,0.898,Latin
Into You,Ariana Grande,4/1/2016,USUM71601827,1571,37.0,1368497471,112014,38138998,72,1149519353,6578172,56141850,340034199,110,39299,4202931,0,USUM71601827,76FZM38RC8XaAjJ77CVTNe,0.0162,https://api.spotify.com/v1/audio-analysis/76FZM38RC8XaAjJ77CVTNe,0.623,244453.0,0.734,76FZM38RC8XaAjJ77CVTNe,1.75e-06,9.0,0.145,-5.948,1.0,0.107,107.853,4.0,https://api.spotify.com/v1/tracks/76FZM38RC8XaAjJ77CVTNe,audio_features,spotify:track:76FZM38RC8XaAjJ77CVTNe,0.37,Pop
Invincible,Pop Smoke,2/7/2020,USUM72002003,1573,37.0,549824221,173912,17443810,70,192954440,1879700,194204681,2215721495,21,546,1680361,1,USUM72002003,2vdDGvRVJlD8DeRJzdaQrc,0.119,https://api.spotify.com/v1/audio-analysis/2vdDGvRVJlD8DeRJzdaQrc,0.734,127547.0,0.721,2vdDGvRVJlD8DeRJzdaQrc,0.0,11.0,0.272,-5.852,0.0,0.27,142.984,4.0,https://api.spotify.com/v1/tracks/2vdDGvRVJlD8DeRJzdaQrc,audio_features,spotify:track:2vdDGvRVJlD8DeRJzdaQrc,0.628,Hip-Hop/Rap
Le Monde,Richard Carter,8/4/2023,QMB622321018,1568,37.0,84141101,23465,5042229,62,1453321,28558,204805977,2320937018,2,3186,2508208,0,QMB622321018,424DkevE18QJazwlljiTD4,0.135,https://api.spotify.com/v1/audio-analysis/424DkevE18QJazwlljiTD4,0.768,134853.0,0.469,424DkevE18QJazwlljiTD4,0.863,11.0,0.112,-13.277,1.0,0.0985,97.65,3.0,https://api.spotify.com/v1/tracks/424DkevE18QJazwlljiTD4,audio_features,spotify:track:424DkevE18QJazwlljiTD4,0.5,R&B/Soul
Ya No Somos Ni Seremos,Christian Nodal,2/18/2022,MXF012200055,1580,36.9,469278591,30545,19963782,76,386430123,2100967,32595231,572889929,28,15744,1140459,0,MXF012200055,7CnmrsgrDklemSrdq8tuzL,0.41,https://api.spotify.com/v1/audio-analysis/7CnmrsgrDklemSrdq8tuzL,0.592,185723.0,0.435,7CnmrsgrDklemSrdq8tuzL,0.0,7.0,0.306,-4.788,1.0,0.027,139.967,4.0,https://api.spotify.com/v1/tracks/7CnmrsgrDklemSrdq8tuzL,audio_features,spotify:track:7CnmrsgrDklemSrdq8tuzL,0.756,Indie/Alternative
Goa Beach,Tony Kakkar,2/11/2020,FR10S2014119,1576,36.9,33384757,3507,1365917,48,547206302,3673228,120770451,2180222501,2,663,92503,0,FR10S2014119,7oLBAjVbhu5m0wG32xqSwC,0.125,https://api.spotify.com/v1/audio-analysis/7oLBAjVbhu5m0wG32xqSwC,0.913,218520.0,0.623,7oLBAjVbhu5m0wG32xqSwC,0.0,7.0,0.0789,-7.178,1.0,0.174,110.01,4.0,https://api.spotify.com/v1/tracks/7oLBAjVbhu5m0wG32xqSwC,audio_features,spotify:track:7oLBAjVbhu5m0wG32xqSwC,0.78,Latin
Sharks,Imagine Dragons,6/24/2022,USUM72205464,1579,36.9,283572432,48772,11144471,65,194184325,1695485,4634496,57932068,19,106207,2027751,0,USUM72205464,7sA2SKTo1QbTSSYn5YvJC4,0.00791,https://api.spotify.com/v1/audio-analysis/7sA2SKTo1QbTSSYn5YvJC4,0.927,190883.0,0.642,7sA2SKTo1QbTSSYn5YvJC4,3.62e-05,10.0,0.279,-4.466,0.0,0.0657,123.969,4.0,https://api.spotify.com/v1/tracks/7sA2SKTo1QbTSSYn5YvJC4,audio_features,spotify:track:7sA2SKTo1QbTSSYn5YvJC4,0.901,Latin
Teenage Dream,Stephen Dawes,6/2/2022,USDA12202749,1578,36.9,170404957,31472,6431843,64,35509290,602329,111461479,960222096,1,125,600114,0,USDA12202749,3GWaFFi6TlPcZLYmCCHZ9O,0.411,https://api.spotify.com/v1/audio-analysis/3GWaFFi6TlPcZLYmCCHZ9O,0.622,178000.0,0.375,3GWaFFi6TlPcZLYmCCHZ9O,0.0,10.0,0.0812,-9.069,1.0,0.0279,111.968,4.0,https://api.spotify.com/v1/tracks/3GWaFFi6TlPcZLYmCCHZ9O,audio_features,spotify:track:3GWaFFi6TlPcZLYmCCHZ9O,0.221,Indie/Alternative
Thunder,Gabry Ponte,5/7/2021,ITV952100014,1582,36.8,551090518,146088,68848253,75,159774916,1105668,24033,361365,47,6513,3084343,0,ITV952100014,2USlegnFJLrVLpoVfPimKB,0.0342,https://api.spotify.com/v1/audio-analysis/2USlegnFJLrVLpoVfPimKB,0.67,160000.0,0.896,2USlegnFJLrVLpoVfPimKB,3.21e-05,1.0,0.344,-4.673,1.0,0.058,101.216,3.0,https://api.spotify.com/v1/tracks/2USlegnFJLrVLpoVfPimKB,audio_features,spotify:track:2USlegnFJLrVLpoVfPimKB,0.403,Pop
Thousand Miles,The Kid LAROI,4/22/2022,USSM12203367,1583,36.8,299159279,65016,30594262,65,77821012,905318,36740366,393771352,50,191286,1415750,1,USSM12203367,1r8ZCjfrQxoy2wVaBUbpwg,0.0858,https://api.spotify.com/v1/audio-analysis/1r8ZCjfrQxoy2wVaBUbpwg,0.376,164782.0,0.657,1r8ZCjfrQxoy2wVaBUbpwg,0.0,7.0,0.0884,-4.658,1.0,0.0768,80.565,4.0,https://api.spotify.com/v1/tracks/1r8ZCjfrQxoy2wVaBUbpwg,audio_features,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,0.203,Pop
Staying Alive,DJ Khaled,8/5/2022,USSM12206682,1586,36.8,204471704,72788,16063916,55,53474695,805089,13223561,154240769,41,121514,813790,1,USSM12206682,0g2Bbgy7P41pFjMWJuzsf4,0.068,https://api.spotify.com/v1/audio-analysis/0g2Bbgy7P41pFjMWJuzsf4,0.718,178176.0,0.461,0g2Bbgy7P41pFjMWJuzsf4,0.0,4.0,0.283,-7.676,0.0,0.0797,129.953,4.0,https://api.spotify.com/v1/tracks/0g2Bbgy7P41pFjMWJuzsf4,audio_features,spotify:track:0g2Bbgy7P41pFjMWJuzsf4,0.181,R&B/Soul
Walk Em Down,NLE Choppa,3/19/2020,USWB12000247,1584,36.8,565296902,139124,21558993,68,382444699,3526955,30493030,244428689,48,19932,1233851,1,USWB12000247,1Z0cZI0UzNbP9L8MzzGxqf,0.268,https://api.spotify.com/v1/audio-analysis/1Z0cZI0UzNbP9L8MzzGxqf,0.867,173288.0,0.744,1Z0cZI0UzNbP9L8MzzGxqf,0.0,2.0,0.0713,-5.171,1.0,0.227,84.005,4.0,https://api.spotify.com/v1/tracks/1Z0cZI0UzNbP9L8MzzGxqf,audio_features,spotify:track:1Z0cZI0UzNbP9L8MzzGxqf,0.645,Latin
Khairiyat,Arijit Singh,8/31/2019,INS181904666,1587,36.8,240571166,23561,8550167,65,1362890151,10543675,45771,617708,3,672,121166,0,INS181904666,5O932cZmzOZGOGZz9RHx20,0.697,https://api.spotify.com/v1/audio-analysis/5O932cZmzOZGOGZz9RHx20,0.534,280282.0,0.481,5O932cZmzOZGOGZz9RHx20,0.0,0.0,0.142,-9.016,0.0,0.0412,124.914,4.0,https://api.spotify.com/v1/tracks/5O932cZmzOZGOGZz9RHx20,audio_features,spotify:track:5O932cZmzOZGOGZz9RHx20,0.293,Acoustic/Folk
Moves Like Jagger Studio Recording From The Voice Performance,Maroon 5,1/1/2010,USUM71109132,1598,36.7,1461578587,216137,99533361,76,808548795,3748427,43182317,284400429,198,1132,10962898,0,USUM71109132,7pYfyrMNPn3wtoCyqcTVoI,0.0119,https://api.spotify.com/v1/audio-analysis/7pYfyrMNPn3wtoCyqcTVoI,0.722,201493.0,0.761,7pYfyrMNPn3wtoCyqcTVoI,0.0,11.0,0.315,-4.46,0.0,0.0475,128.046,4.0,https://api.spotify.com/v1/tracks/7pYfyrMNPn3wtoCyqcTVoI,audio_features,spotify:track:7pYfyrMNPn3wtoCyqcTVoI,0.624,Pop
Private Landing,Don Toliver,2/23/2023,USAT22301679,1599,36.7,242528711,57228,39892662,72,31286296,367511,13605648,115624415,18,54682,1224483,1,USAT22301679,52NGJPcLUzQq5w7uv4e5gf,0.111,https://api.spotify.com/v1/audio-analysis/52NGJPcLUzQq5w7uv4e5gf,0.858,238253.0,0.641,52NGJPcLUzQq5w7uv4e5gf,2.12e-05,1.0,0.109,-4.31,0.0,0.0954,136.991,4.0,https://api.spotify.com/v1/tracks/52NGJPcLUzQq5w7uv4e5gf,audio_features,spotify:track:52NGJPcLUzQq5w7uv4e5gf,0.445,R&B/Soul
Turn Yo Clic Up,Quavo,7/14/2023,USUG12300051,1593,36.7,70868414,32989,17684550,57,44841616,419069,3924380,48989328,21,60414,771945,1,USUG12300051,7LTCmtMpf3JPfBE8gAl64z,0.577,https://api.spotify.com/v1/audio-analysis/7LTCmtMpf3JPfBE8gAl64z,0.869,230836.0,0.557,7LTCmtMpf3JPfBE8gAl64z,0.0,11.0,0.139,-7.112,0.0,0.384,124.927,4.0,https://api.spotify.com/v1/tracks/7LTCmtMpf3JPfBE8gAl64z,audio_features,spotify:track:7LTCmtMpf3JPfBE8gAl64z,0.629,Hip-Hop/Rap
Hotline Bling,Drake,7/31/2015,USCM51500238,1588,36.7,1335494972,205003,49738762,72,165545575,1446742,38122550,284269402,376,94699,11339270,0,USCM51500238,0wwPcA6wtMf6HUMpIRdeP7,0.00258,https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7,0.891,267067.0,0.628,0wwPcA6wtMf6HUMpIRdeP7,0.00019,2.0,0.0504,-7.863,1.0,0.0551,134.966,4.0,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7,audio_features,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.552,Latin
