Track,Artist,Genre,Release Date,All Time Rank,Spotify Streams,Spotify Popularity,YouTube Views,TikTok Views,AirPlay Spins,Shazam Counts,Explicit Track,Isrc,Spotify_id,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_signature,Valence
Whiskey On You,Nate Smith,Rock,5/6/2022,1985,193854805,68,24154881,35905755,238344,466888,0,USRN12200053,0unNLQbn2xlm2nPcB1pdjS,9.91e-05,0.473,183787.0,0.751,0.0181,8.0,0.118,-5.196,1.0,0.0318,110.025,4.0,0.569
Whiskey On You,Nate Smith,Rock,5/6/2022,1985,193854805,68,24154881,35905755,238344,466888,0,USRN12200053,0unNLQbn2xlm2nPcB1pdjS,9.91e-05,0.473,183787.0,0.751,0.0181,8.0,0.118,-5.196,1.0,0.0318,110.025,4.0,0.569
Whiskey On You,Nate Smith,Rock,5/6/2022,1985,193854805,68,24154881,35905755,238344,466888,0,USRN12200053,0unNLQbn2xlm2nPcB1pdjS,9.91e-05,0.473,183787.0,0.751,0.0181,8.0,0.118,-5.196,1.0,0.0318,110.025,4.0,0.569
Whiskey On You,Nate Smith,Rock,5/6/2022,1985,193854805,68,24154881,35905755,238344,466888,0,USRN12200053,0unNLQbn2xlm2nPcB1pdjS,9.91e-05,0.473,183787.0,0.751,0.0181,8.0,0.118,-5.196,1.0,0.0318,110.025,4.0,0.569
Whiskey On You,Nate Smith,Rock,5/6/2022,1985,193854805,68,24154881,35905755,238344,466888,0,USRN12200053,0unNLQbn2xlm2nPcB1pdjS,9.91e-05,0.473,183787.0,0.751,0.0181,8.0,0.118,-5.196,1.0,0.0318,110.025,4.0,0.569
Whiskey On You,Nate Smith,Rock,5/6/2022,1985,193854805,68,24154881,35905755,238344,466888,0,USRN12200053,0unNLQbn2xlm2nPcB1pdjS,9.91e-05,0.473,183787.0,0.751,0.0181,8.0,0.118,-5.196,1.0,0.0318,110.025,4.0,0.569
Whiskey On You,Nate Smith,Rock,5/6/2022,1985,193854805,68,24154881,35905755,238344,466888,0,USRN12200053,0unNLQbn2xlm2nPcB1pdjS,9.91e-05,0.473,183787.0,0.751,0.0181,8.0,0.118,-5.196,1.0,0.0318,110.025,4.0,0.569
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
Nostl,Rvssian,Pop,9/8/2021,1992,503972431,68,169044079,544513130,25766,2021548,1,USSD12100318,2BEcap3xJtmiPaHKyfQi4e,0.166,0.734,209884.0,0.846,1.74e-06,9.0,0.235,-3.425,0.0,0.0489,98.026,4.0,0.604
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
No,Meghan Trainor,Pop,3/4/2016,1988,614050155,69,787010459,3071891173,3488,8410179,0,USSM11600935,0l0CvurVUrr2w3Jj1hOVFc,0.0124,0.557,213507.0,0.803,1.61e-06,1.0,0.737,-3.599,0.0,0.213,92.134,4.0,0.657
Hp,Maluma,Latin,3/1/2019,1997,614313540,64,978997170,48469382,10446,1887065,1,USSD11900034,1LIqNVhaIgxXUt2eVoIQJ3,0.252,0.837,184436.0,0.791,1.14e-06,4.0,0.188,-3.157,0.0,0.0773,91.98,4.0,0.618
Un Ratito,Bad Bunny,R&B/Soul,5/6/2022,1990,500671737,70,204437602,66367676,2271,796992,0,QM6MZ2214879,5CzixCxDkRXX9mScCmah8O,0.305,0.787,176936.0,0.546,4.55e-05,0.0,0.122,-7.094,0.0,0.0532,93.05,4.0,0.222
One More Night,Maroon 5,Electronic/Dance,1/1/2012,1989,885944426,73,1106757714,469737119,102020,10178659,0,USUM71203514,6cpk00i5TxCqSeqNi2HuIe,0.0558,0.716,219547.0,0.821,0.0,5.0,0.0844,-3.435,0.0,0.0314,92.997,4.0,0.618
Desconocidos,Mau y Ricky,Pop,10/12/2018,2006,757001327,65,1178040262,41170418,9445,1295202,1,USSD11800344,56f5qnyAlZdlz8wrUDA50h,0.118,0.719,204564.0,0.753,4.21e-06,7.0,0.212,-4.891,1.0,0.179,174.107,4.0,0.675
After Party,Don Toliver,Pop,3/13/2020,2005,706711575,69,133159545,1092802231,17736,1400011,1,USAT22001223,527k23H0A4Q0UJN3vGs0Da,0.00981,0.629,167916.0,0.692,0.331,5.0,0.603,-8.045,1.0,0.0376,162.948,4.0,0.453
We Cant Stop,Miley Cyrus,R&B/Soul,1/1/2013,2003,970858824,71,1310779877,343153571,18341,6946040,0,USRC11300686,2y4lAQpi5VTNLu2ldeTdUH,0.00882,0.613,231240.0,0.622,0.0,1.0,0.37,-5.794,0.0,0.0334,80.003,4.0,0.484
Buy Dirt,Jordan Davis,Pop,5/21/2021,2007,457254811,77,26485095,280557815,207859,958724,0,USUM72104058,69AIpwGNLxr4qS1X5ynx60,0.639,0.586,167480.0,0.559,0.0,4.0,0.0872,-6.725,1.0,0.05,177.945,4.0,0.437
Las Morras,Peso Pluma,Latin,4/4/2023,2004,253711656,66,148812952,79415641,547,366772,1,QM4TX2378801,0lc2neV7ZzjZExwCIVG2B3,0.4,0.782,155551.0,0.793,6.98e-06,9.0,0.0824,-5.177,0.0,0.0387,132.997,3.0,0.869
Mamichula Con Nicki Nicole,Trueno,Indie/Alternative,7/23/2020,2013,515582705,76,606811318,348605056,4044,634470,0,ARRWN2000010,0TUW9faHNaBmi89wsYGp9y,0.582,0.696,219202.0,0.678,2.22e-06,4.0,0.134,-5.893,0.0,0.0735,91.985,4.0,0.346
Higher Power,Coldplay,Rock,5/7/2021,2016,349603788,63,137534459,343629235,340644,2591262,0,GBAYE2100379,0939D7aT18uBDS2MTjWzct,0.00711,0.507,211295.0,0.828,2.44e-05,10.0,0.261,-6.023,1.0,0.0449,178.032,4.0,0.489
The Perfect Girl,Mareux,Instrumental/Ambient,10/13/2019,2018,402007889,72,275482156,2141282045,142,2706263,0,QZF8N1986577,5RBOcBpJXaNnHCGViJmYhh,0.000872,0.485,194423.0,0.89,0.818,8.0,0.102,-5.992,0.0,0.0911,128.881,4.0,0.258
Yeah,USHER,Latin,1/1/2004,2020,1307469137,80,1200224642,1599320816,261191,15485233,0,USAR10301423,5rb9QrpfcKFHM1EUbSIurX,0.0183,0.894,250373.0,0.791,0.0,2.0,0.0388,-4.699,1.0,0.112,105.018,4.0,0.583
Prohibidox,Feid,Pop,9/14/2022,2012,289624210,70,201168669,298398790,10939,465619,0,USUM72217627,3PpWCS95gDUDRPko3u1MZ9,0.0451,0.647,166253.0,0.801,0.0,1.0,0.0628,-2.946,0.0,0.249,180.108,4.0,0.517
Montagem Mysterious Game,LXNGVX,Instrumental/Ambient,11/17/2023,2021,139208438,77,13279195,599656685,2,1167271,0,QZTBF2315869,7vOmSP2647oNUGGEhWd1cr,0.146,0.537,103495.0,0.64,0.878,1.0,0.157,-10.441,1.0,0.104,130.051,4.0,0.222
You Say,Lauren Daigle,Pop,7/13/2018,2033,542480898,68,435065136,401544074,125323,10103507,0,US8391800158,6Up545NUflOiXo8cEraH49,0.682,0.494,274693.0,0.632,0.0,5.0,0.0869,-6.89,1.0,0.0342,147.873,4.0,0.0797
Watch The World Burn,Falling In Reverse,Rock,1/31/2023,2029,137204273,69,105245546,77626486,17229,633695,1,USEP42231004,1SlxMFZexm81T0tUK6mwni,0.0135,0.394,203948.0,0.784,0.0,10.0,0.216,-5.902,0.0,0.132,161.95,4.0,0.341
Hukum Thalaivar Alappara From Jailer,Anirudh Ravichander,Pop,7/17/2023,2030,143053873,61,199585965,2909357,12,168682,0,QMBZ92351475,5DgY6Ab0vpyUMKnY9ubFOF,0.102,0.723,207647.0,0.892,0.0,2.0,0.146,-5.758,1.0,0.164,101.996,4.0,0.533
With You,AP Dhillon,Latin,8/11/2023,2025,159980783,68,118381181,21262061,974,215166,0,QMDA62306899,0xIuPDzJSnJywALez8dwKR,0.161,0.78,154554.0,0.744,0.0011,2.0,0.201,-4.773,1.0,0.0298,116.978,4.0,0.925
I Love It Lil Pump,Kanye West,Hip-Hop/Rap,9/6/2018,2035,703089599,65,761321778,154119835,9276,2965820,1,USUM71814031,4S8d14HvHb70ImctNgVzQQ,0.0114,0.901,127947.0,0.522,0.0,2.0,0.259,-8.304,1.0,0.33,104.053,4.0,0.329
Love Songs Bonus,Kaash Paige,Acoustic/Folk,11/19/2018,2031,478086665,73,121801747,1196836319,1491,2435456,0,QZES71881447,6qL5UWxRSQYml9O99ozoLv,0.83,0.64,148640.0,0.355,0.000938,5.0,0.11,-10.599,1.0,0.0906,120.063,4.0,0.451
Me Atraiu Ao Vivo,Gabriela Rocha,Rock,2/1/2023,2027,103132095,63,224457485,285847760,52,118786,0,BR4WM2300002,51uirMnJ9sO1sxqrTqy1fP,0.258,0.467,503635.0,0.773,0.0,7.0,0.107,-4.998,1.0,0.045,127.98,4.0,0.194
I Love You Hoe W 9Lives,Odetari,Pop,7/12/2023,2028,160320384,64,27712131,2200000,4,394365,1,QZVFR2301453,5YF8uBmCTW4HXsI13tsQAO,0.000195,0.477,126600.0,0.565,0.0011,1.0,0.193,-8.3,1.0,0.0334,151.928,4.0,0.0399
Happy,NF,Pop,4/7/2023,2032,127558523,68,56328016,37060287,52475,668230,0,USUM72300449,3ZEno9fORwMA1HPecdLi0R,0.306,0.732,242691.0,0.855,0.0,7.0,0.12,-4.064,1.0,0.0415,106.004,4.0,0.221
Boombayah,BLACKPINK,Pop,8/8/2016,2024,534374502,68,1785015062,368912538,3471,1251070,0,KRA401600169,13MF2TYuyfITClL1R2ei6e,0.00268,0.661,240793.0,0.836,0.0,5.0,0.497,-3.164,0.0,0.059,124.952,4.0,0.396
Min Awel Dekika,Elissa,Indie/Alternative,5/4/2022,2040,24195796,52,513974720,40801186,1416,968681,0,LBA132200641,46Q0bzrsZyD2dzZCuLq5R2,0.554,0.468,272560.0,0.544,0.0,3.0,0.0864,-6.755,0.0,0.0413,72.957,4.0,0.296
Cmo Dormi,Rels B,Indie/Alternative,8/4/2022,2038,516560181,74,110114094,544497354,7220,340443,1,UYB282276000,3fjN3y5x4hN53rykAN2LHQ,0.238,0.627,112572.0,0.429,0.0,1.0,0.122,-8.255,1.0,0.234,126.426,5.0,0.565
My Exs Best Friend With Blackbear,mgk,Pop,8/7/2020,2042,682383223,68,183898967,8328967,4674,2439849,1,USUM72014730,7kDUspsoYfLkWnZR7qwHZl,0.00473,0.731,139461.0,0.675,0.0,5.0,0.141,-5.134,0.0,0.0434,124.939,4.0,0.298
Parce,Maluma,Pop,8/20/2020,2046,423582537,61,491738603,642003320,7892,965918,0,USSD12000217,4RJz8NfIe09gpKMiRUWKhJ,0.422,0.691,248345.0,0.739,3.95e-06,5.0,0.11,-3.09,0.0,0.229,83.897,4.0,0.884
Cul Es Su Nombre,Lucky Brown,Latin,9/14/2023,2041,83521812,66,127280465,52933390,126,97655,1,CLA1D2300086,3Sgyeho8O0YHPZAZDXUimf,0.0484,0.805,182400.0,0.734,1.05e-06,0.0,0.316,-5.599,1.0,0.115,100.05,4.0,0.724
Borro Cassette,Maluma,Pop,6/29/2015,2045,761287318,76,1659052720,150155845,6704,2419505,0,USSD11500124,6DUdDIRgLqCGq1DwkNWQTN,0.132,0.73,207307.0,0.701,0.0,5.0,0.151,-5.885,0.0,0.106,175.95,4.0,0.785
Wild Thoughts,DJ Khaled,Pop,6/16/2017,2043,1164638213,74,27823167,86703560,158938,11992440,1,USSM11705088,1OAh8uOEOvTDqkKFsKksCi,0.0329,0.671,204173.0,0.672,0.0,0.0,0.118,-3.094,0.0,0.0688,97.979,4.0,0.632
Where Are Now With Justin Bie,Jack ÃÂ¯ÃÂ¿,Rock,2/24/2015,2036,1100392417,69,1343498789,1292397,43071,25076,0,USAT21500555,66hayvUbTotekKU3H4ta1f,0.041,0.432,250286.0,0.781,4.21e-06,4.0,0.0789,-4.038,0.0,0.0567,139.432,4.0,0.197
Tkn,ROSALÃÂ¯ÃÂ¿ÃÂ½,Hip-Hop/Rap,5/28/2020,2047,447192467,61,304553514,1990567953,29258,2921983,0,USSM12001261,4w47S36wQGBhGg073q3nt7,0.192,0.776,129371.0,0.509,1.49e-06,0.0,0.115,-6.266,0.0,0.467,94.634,4.0,0.485
Est Da,Ivan Cornejo,Indie/Alternative,8/20/2021,2037,263986575,67,138793735,1575405115,15,1413328,0,QZMFV2000188,6G2xXQRSZlEzYsUEb3uvuR,0.38,0.405,214149.0,0.565,0.0195,1.0,0.107,-9.266,0.0,0.0372,159.892,3.0,0.166
In Your Eyes,The Weeknd,Pop,3/20/2020,2054,940914292,70,166787290,600906044,748,6236168,1,USUG12000657,7szuecWAPwGoV1e5vGu8tl,0.0028,0.667,237520.0,0.719,7.92e-05,7.0,0.0736,-5.371,0.0,0.0346,100.019,4.0,0.718
Take Her Home,Kenny Chesney,Pop,11/10/2023,2048,10292715,9,2441458,725724,125960,139624,0,USWB12306453,0Jagf5iAYYiWAs0BEoWbWZ,0.184,0.572,182467.0,0.825,0.0,6.0,0.184,-5.428,1.0,0.106,149.012,4.0,0.518
Dont Wanna Know,Maroon 5,R&B/Soul,10/11/2016,2055,946757383,64,936997565,49143641,5920,9035879,0,USUM71609975,5o3GnrcFtvkdf3zFznuSbA,0.343,0.783,214265.0,0.611,0.0,7.0,0.0983,-6.124,1.0,0.0695,100.049,4.0,0.418
Entra Na Defender,Luan Pereira,Hip-Hop/Rap,3/21/2024,2064,68372540,77,41802961,486300,3,21095,0,BRRGE2400093,6P1mkNAmgihFwFRBhpaev3,0.0667,0.749,174727.0,0.44,0.0,1.0,0.433,-8.747,0.0,0.269,130.0,4.0,0.301
Falling,Harry Styles,Acoustic/Folk,12/13/2019,2050,1225776509,75,308365869,188148281,32921,1958247,0,USSM11912590,1ZMiCix7XSAbfAJlEZWMCp,0.839,0.567,240133.0,0.267,1.46e-06,4.0,0.089,-6.502,1.0,0.0299,110.011,4.0,0.0592
Maps,Maroon 5,Pop,1/1/2014,2052,1676528402,79,942734894,152847615,14258,157957,0,USUM71407116,4gbVRS8gloEluzf0GzDOFc,0.0205,0.742,189960.0,0.713,0.0,1.0,0.059,-5.522,0.0,0.0303,120.032,4.0,0.879
Were Good,Dua Lipa,R&B/Soul,2/11/2021,2049,515693079,62,139617172,200621230,265354,2909613,0,GBAHT2001117,1diS6nkxMQc3wwC4G1j0bh,0.0319,0.722,165507.0,0.588,0.0,6.0,0.183,-5.932,1.0,0.0544,134.01,4.0,0.59
Sip Alcohol,Joeboy,Latin,9/24/2021,2063,115647691,58,215744090,388440929,7052,4087365,0,QZS7J2197906,4s6x56uNiNCAA87yzqTz5G,0.404,0.804,158400.0,0.615,0.0,10.0,0.0987,-7.033,0.0,0.137,100.058,4.0,0.816
Get You,Daniel Caesar,Pop,10/21/2016,2056,1024198691,76,251585070,101238385,15813,4056356,0,TCACR1690004,2uP6t2J5MEwhr9rDkAAzwh,0.426,0.659,278180.0,0.295,7.01e-05,11.0,0.0749,-8.528,0.0,0.0322,74.037,4.0,0.36
Body,Loud Luxury,Latin,10/27/2017,2059,1187784950,74,295487246,130962355,119849,9782303,0,NLF711710457,21RzyxY3EFaxVy6K4RqaU9,0.0476,0.752,163216.0,0.764,9.44e-05,1.0,0.0543,-4.399,1.0,0.038,121.958,4.0,0.582
One Thing At A Time,Morgan Wallen,Pop,12/2/2022,2057,249576970,70,39198931,37058831,101754,410037,0,USUG12209213,5vYtElD9hKn73Kh4YcnNFN,0.00413,0.613,206865.0,0.923,1.97e-06,7.0,0.284,-5.187,1.0,0.0307,141.982,4.0,0.893
911,Sech,Latin,2/5/2021,2058,352258962,55,415445675,425874947,26965,943449,1,QM9WM2000134,2p2Q23iaaPSEa1tI6TsCVX,0.076,0.795,215891.0,0.655,1.76e-06,7.0,0.296,-3.815,1.0,0.0422,93.029,4.0,0.744
You Make It Easy,Jason Aldean,Pop,1/26/2018,2066,461456306,5,149557856,48036714,65951,1717815,0,QMRSZ1703136,62ci21Y8lEuAB1r87IF1en,0.143,0.543,196800.0,0.574,0.0,7.0,0.11,-5.305,1.0,0.029,132.024,3.0,0.421
Suge,DaBaby,Hip-Hop/Rap,3/1/2019,2053,647501734,62,447330965,435082308,2734,2919131,1,USUM71902966,2gwkD6igEhQbDQegRCcdoB,0.0608,0.876,163320.0,0.662,0.0,2.0,0.127,-6.482,0.0,0.426,75.445,4.0,0.844
Money,Cardi B,Hip-Hop/Rap,10/23/2018,2070,580625472,65,551699941,1855716339,29962,24631,1,USAT21811495,2GGMabyHXnJmjY6CXhhB2e,0.00534,0.95,183527.0,0.59,0.0,8.0,0.11,-6.508,0.0,0.29,130.003,4.0,0.219
Queen Of Kings,Alessandra,Pop,1/8/2023,2069,162396159,66,120017704,276521416,18103,670703,0,NOW7B2301090,14LdhxElpZS0rKVV4nxtdA,0.0696,0.563,147980.0,0.908,0.0,4.0,0.328,-4.25,0.0,0.0868,125.972,4.0,0.171
Hasta Que Dios Diga,Anuel AA,Pop,5/29/2020,2071,657768560,71,485818371,48119818,4268,1043955,1,QM4TX2084345,06s3QtMJVXw1AJX3UfvZG1,0.464,0.691,246000.0,0.765,3.29e-06,8.0,0.203,-4.727,1.0,0.111,174.021,4.0,0.855
Hackearamme,MarÃÂ¯ÃÂ¿ÃÂ½ÃÂ¯ÃÂ¿ÃÂ½lia Mendo,Pop,3/16/2023,2073,43921455,44,329678889,6144992,26,9589,0,BRWNV2300007,72vwG7lcOTPgT2YgYpg505,0.395,0.613,201263.0,0.835,0.0,2.0,0.286,-3.745,0.0,0.0844,130.149,4.0,0.618
No Type,Rae Sremmurd,R&B/Soul,9/16/2014,2072,584277301,64,902705161,510652592,18018,4334574,1,USUM71413477,4scpF6J5uMBvoh6sFB7EL1,0.0158,0.888,200080.0,0.486,4.11e-06,6.0,0.0925,-7.803,1.0,0.16,125.079,4.0,0.232
Sand In My Boots,Morgan Wallen,Indie/Alternative,1/8/2021,2078,379462137,72,144996999,137402135,192139,886799,0,USUG12004193,12k3pLHg78j1NfwKf9B1jf,0.59,0.403,202133.0,0.537,0.0,3.0,0.112,-6.628,1.0,0.031,69.877,4.0,0.414
A Cara Do Crime Ns Incom,Mc Poze do Rodo,Indie/Alternative,5/27/2021,2076,167885356,59,623156045,35359820,4,288490,1,BCM9A2100020,0wRn3ggAY1fIupTaVigdza,0.288,0.623,302118.0,0.656,0.0,9.0,0.105,-3.662,0.0,0.229,112.823,5.0,0.576
Overseas,D-Block Europe,Hip-Hop/Rap,11/18/2021,2086,216354398,64,92356896,148927892,5281,1065136,1,GB2DY2100828,1sd9z3eM2o0UADV0lVljeX,0.532,0.838,222155.0,0.623,0.0,8.0,0.307,-7.524,0.0,0.354,135.935,4.0,0.811
Monster Shawn Mendes Amp Justin Bieber,Shawn Mendes,R&B/Soul,11/20/2020,2075,606018960,61,249997553,177089056,155635,2455342,0,USUM72018810,1HbA4N1MiOsPthALesGFR1,0.0593,0.64,178994.0,0.392,0.0,2.0,0.0839,-7.246,0.0,0.0574,145.838,4.0,0.502
Last Friday Night Tgif,Katy Perry,Pop,1/1/2010,2084,1144535829,71,1604084148,592235618,120606,4134026,0,USCA21001264,1htQDV8JxSuXG2QsNj5ttr,0.00129,0.652,230733.0,0.81,2.91e-05,3.0,0.667,-3.789,0.0,0.0406,126.022,4.0,0.732
Circo Loco,Drake,R&B/Soul,11/4/2022,2077,201467069,65,20937003,119899800,1,765958,1,USUG12208606,7GeTsDIc5ykNB6lORO6Cee,0.00903,0.732,236795.0,0.584,0.0,1.0,0.318,-8.525,1.0,0.076,103.981,4.0,0.262
Cann Sa,Semicenk,Pop,4/21/2023,2082,141252425,69,194066158,23818069,7224,523400,0,FRX282385759,0mYqW8vhiw9rgwSwB21JQz,0.483,0.661,179618.0,0.783,0.0,7.0,0.665,-5.477,0.0,0.0365,120.012,4.0,0.581
Limbo,Freddie Dredd,Hip-Hop/Rap,8/11/2022,2080,290154153,68,23082946,914597307,1155,2165418,1,USRC12201645,37F7E7BKEw2E4O2L7u0IEp,0.0292,0.802,169947.0,0.623,0.055,11.0,0.113,-5.862,0.0,0.459,74.987,4.0,0.457
Duele El Corazon,Enrique Iglesias,Electronic/Dance,1/1/2016,2100,654612558,63,1571210815,57898629,1510,9176132,0,USRC11600642,5adqS3stLaSPAEOszOnpXG,0.0904,0.72,199693.0,0.909,0.0,8.0,0.137,-3.258,0.0,0.0952,91.022,4.0,0.877
The Code,Nemo,Rock,2/29/2024,2091,52925522,79,35640835,7397500,5288,178195,0,DEUM72401182,1EjIXKhNHI00ZLMRpS8iz8,0.215,0.542,180141.0,0.77,0.0,5.0,0.0893,-3.852,0.0,0.147,159.818,4.0,0.489
Jlale,Bb trickz,Latin,5/2/2024,2102,23649304,73,18261218,1395100,3,114774,0,ES5022400953,57uiO4cG6bK5yq51BJTvyE,0.218,0.899,109867.0,0.7,0.000527,2.0,0.0906,-5.494,1.0,0.11,134.831,4.0,0.897
A Puro Dolor,Gabito Ballesteros,R&B/Soul,12/2/2023,2098,145332157,80,79026835,670588,701,233530,0,USA2P2355925,64bkq8hlgf0zTtBxQvXIrn,0.0632,0.743,168087.0,0.634,0.0,9.0,0.198,-5.358,1.0,0.0334,129.888,3.0,0.263
Prisoner,Miley Cyrus,Latin,11/20/2020,2101,795449825,67,156172635,248223677,204128,2311374,0,USRC12003364,2Oycxb8QbPkpHTo8ZrmG0B,0.0103,0.781,169333.0,0.67,0.0,3.0,0.0761,-3.912,0.0,0.0452,127.99,4.0,0.595
Why Not,Ghostface Playa,Electronic/Dance,4/1/2022,2099,187925725,64,132788074,790515512,6,1400731,1,QM4TX2235296,4oMyggIzClkOcCTvotFLkP,0.000718,0.725,165000.0,0.984,0.895,9.0,0.372,-1.638,1.0,0.0351,119.983,4.0,0.931
Got It On Me,Pop Smoke,R&B/Soul,7/3/2020,2096,501468322,67,145512290,199737055,2184,855218,1,USUM72013361,5v75PO9JK0vCQ1stmq6hSc,0.00815,0.688,164580.0,0.647,1.65e-05,2.0,0.095,-7.258,1.0,0.19,88.834,4.0,0.195
All I Want For Christmas Is You,Mariah Carey,Pop,1/1/1994,2097,1810649765,60,824500156,15963128797,131873,6531412,0,USSM19400325,0bYg9bo50gSsH3LtXe2SQn,0.164,0.336,241107.0,0.627,0.0,7.0,0.0708,-7.463,1.0,0.0384,150.273,4.0,0.35
La Rompe Corazones,Daddy Yankee,Pop,1/13/2017,2093,526264393,66,1423626083,34073736,7362,1741563,0,US2BU1603070,2Q85xwXagilpHKTfdrbC7M,0.116,0.685,204520.0,0.859,0.0,5.0,0.317,-2.595,0.0,0.0553,176.018,4.0,0.891
Que Me Falte Todo,Luck Ra,Electronic/Dance,10/26/2023,2089,83544478,66,106772777,19661922,5020,80972,0,CLPP22300109,1TyBUtMxdmRfXhW3MmbxtQ,0.0943,0.731,165919.0,0.855,0.0,3.0,0.688,-5.115,0.0,0.0516,148.052,4.0,0.966
Si Estuvisemos Ju,Bad Bunny,R&B/Soul,12/23/2018,2106,893876704,75,824238458,127896618,816,1305163,1,QM7281884729,35wvL50xvKpCHEJPxLOLPI,0.0625,0.672,169248.0,0.595,4.66e-05,1.0,0.157,-6.828,0.0,0.079,171.863,4.0,0.159
El Perd,Nicky Jam,Indie/Alternative,11/20/2011,2108,869024663,69,1937330456,67188077,53221,6946052,0,USSD11500005,7qCAVkHWZkF44OzOUKf8Cr,0.443,0.628,205907.0,0.69,0.0,8.0,0.113,-5.83,1.0,0.0511,179.908,4.0,0.66
